census_2010_block_id,sector_id,number_of_jobs,census_block_id
530610527055004,11,1,44785
530610527055005,7,4,44789
530610527055005,8,1,44789
530610527055005,9,1,44789
530610527055006,7,2,44836
530610527055006,11,0,44836
530610527055007,5,1,44835
530610527055007,11,2,44835
530610527055009,4,1,44837
530610527055010,9,1,44826
530610527061005,2,5,44982
530610527061005,7,2,44982
530610527061007,7,3,45053
530610527061011,2,4,44963
530610527061011,5,19,44963
530610527061011,7,3,44963
530610527061011,11,1,44963
530610527061017,9,1,44983
530610527061019,1,1,44969
530610527061019,2,-2,44969
530610527061019,3,1,44969
530610527061019,5,3,44969
530610527061019,7,1,44969
530610527061019,8,2,44969
530610527061019,9,2,44969
530610527061020,7,2,44970
530610527061026,2,30,44955
530610527061026,4,2,44955
530610527061026,5,1,44955
530610527061026,7,10,44955
530610527061026,11,1,44955
530610527061028,7,12,45136
530610527061028,10,31,45136
530610527061028,11,1,45136
530610527061029,2,29,45159
530610527061029,7,4,45159
530610527061030,4,1,44956
530610527061030,5,1,44956
530610527061030,7,1,44956
530610527061033,2,15,45155
530610527061033,11,1,45155
530610527061035,4,2,44959
530610527061035,11,1,44959
530610527061038,2,4,44968
530610527061038,7,3,44968
530610527061038,9,1,44968
530610527061041,2,5,44977
530610527061046,5,1,45055
530610527061046,7,1,45055
530610527061046,11,1,45055
530610527061047,2,8,45137
530610527061047,3,1,45137
530610527061047,9,3,45137
530610527061048,4,1,45158
530610527061050,7,1,45165
530610527061050,11,1,45165
530610527061052,7,1,45058
530610527062001,7,1,45982
530610527062001,9,3,45982
530610527062001,11,3,45982
530610527062002,2,1,45990
530610527062002,4,1,45990
530610527062004,11,2,45084
530610527062005,7,7,45984
530610527062005,11,2,45984
530610527062006,1,1,45979
530610527062006,2,1,45979
530610527062006,7,10,45979
530610527062006,9,1,45979
530610527062006,11,33,45979
530610527062007,9,7,45993
530610527062008,7,2,45985
530610527062009,7,1,45980
530610527062011,2,2,45991
530610527062013,7,2,44958
530610527062015,2,1,45150
530610527062016,3,2,45994
530610527062016,4,33,45994
530610527062016,7,1,45994
530610527062016,8,3,45994
530610527062016,11,20,45994
530610527062017,2,2,45231
530610527062017,7,0,45231
530610527062018,7,2,45127
530610527062018,9,1,45127
530610527062018,11,2,45127
530610527062019,2,15,45128
530610527062019,9,2,45128
530610527062021,5,48,45992
530610527062021,10,32,45992
530610527062021,11,12,45992
530610527062022,5,13,45989
530610527062022,9,3,45989
530610527062023,9,61,45226
530610527071000,2,11,44926
530610527071000,4,0,44926
530610527071000,7,5,44926
530610527071000,8,2,44926
530610527071000,11,1,44926
530610527071001,2,-3,44962
530610527071001,7,3,44962
530610527071001,10,1,44962
530610527071001,11,1,44962
530610527071002,4,8,44925
530610527071002,5,3,44925
530610527071002,7,3,44925
530610527071002,9,1,44925
530610527071002,11,4,44925
530610527071006,2,3,44939
530610527071006,11,3,44939
530610527071007,2,2,44940
530610527071007,5,1,44940
530610527071007,7,3,44940
530610527071007,11,1,44940
530610527071010,2,7,44938
530610527071010,3,1,44938
530610527071010,10,1,44938
530610527072001,1,1,44846
530610527072001,9,1,44846
530610527072001,11,1,44846
530610527072001,13,106,44846
530610527072003,11,2,65001
530610527072006,2,4,44845
530610527072006,4,2,44845
530610527072006,5,1,44845
530610527072006,9,5,44845
530610527072008,2,1,44990
530610527072008,4,5,44990
530610527072008,7,2,44990
530610527072008,9,1,44990
530610527072008,11,1,44990
530610527072009,2,4,44989
530610527072009,4,1,44989
530610527072009,7,2,44989
530610527072010,2,1,45050
530610527072010,7,1,45050
530610527072010,9,6,45050
530610527072013,7,4,45975
530610527072014,2,3,45973
530610527072014,3,0,45973
530610527072014,4,23,45973
530610527072014,7,8,45973
530610527072014,9,9,45973
530610527072014,10,46,45973
530610527072014,11,8,45973
530610527072014,12,0,45973
530610527081000,7,1,44528
530610527081001,3,2,44524
530610527081001,5,1,44524
530610527081001,8,1,44524
530610527081001,9,3,44524
530610527081001,11,1,44524
530610527081002,4,2,44523
530610527081002,7,3,44523
530610527081002,9,0,44523
530610527081003,7,2,44519
530610527081003,9,0,44519
530610527081003,11,5,44519
530610527081004,9,0,44520
530610527081005,2,3,44522
530610527081005,7,3,44522
530610527081005,9,8,44522
530610527081006,7,3,44525
530610527081006,8,16,44525
530610527081006,9,0,44525
530610527081008,7,5,44651
530610527081008,8,0,44651
530610527081008,11,1,44651
530610527081008,13,5,44651
530610527081009,4,4,44521
530610527081009,7,1,44521
530610527081009,9,5,44521
530610527081009,11,3,44521
530610527081011,4,3,44652
530610527081011,7,15,44652
530610527081011,8,7,44652
530610527081011,9,1,44652
530610527081011,11,1,44652
530610527081012,9,-2,44650
530610527082000,2,2,44655
530610527082000,3,1,44655
530610527082000,5,5,44655
530610527082000,7,4,44655
530610527082000,9,1,44655
530610527082000,11,4,44655
530610527082001,7,1,44653
530610527082002,2,7,44704
530610527082002,4,2,44704
530610527082003,1,2,44707
530610527082003,2,2,44707
530610527082003,3,-88,44707
530610527082003,7,2,44707
530610527082003,9,1,44707
530610527082004,9,1,44713
530610527082005,2,7,44712
530610527082005,7,0,44712
530610527082006,2,1,44796
530610527082006,11,1,44796
530610527083002,2,2,44644
530610527083002,7,2,44644
530610527083002,11,1,44644
530610527083004,7,1,44642
530610527083004,9,1,44642
530610527083005,2,2,44697
530610527083005,7,3,44697
530610527083006,4,1,44703
530610527083007,2,3,44698
530610527083007,3,1,44698
530610527083007,7,3,44698
530610527083007,9,2,44698
530610527083008,2,5,44699
530610527083008,7,2,44699
530610527083008,9,1,44699
530610527083008,10,1,44699
530610527083008,11,1,44699
530610527083009,3,1,44787
530610527083009,9,2,44787
530610527084000,11,2,44647
530610527084002,2,1,44648
530610527084002,3,2,44648
530610527084002,4,2,44648
530610527084002,7,4,44648
530610527084002,9,1,44648
530610527084002,11,2,44648
530610527084004,7,4,44706
530610527084005,3,2,44705
530610527084005,4,0,44705
530610527084005,9,0,44705
530610527084005,11,2,44705
530610527084006,11,1,44700
530610527084007,7,1,44701
530610527084007,9,1,44701
530610527084009,7,1,44792
530610527084010,2,9,44708
530610527084010,5,1,44708
530610527091000,4,1,44180
530610527091000,7,4,44180
530610527091000,9,9,44180
530610527091000,11,3,44180
530610527091001,2,9,44178
530610527091001,3,1,44178
530610527091001,8,1,44178
530610527091001,9,0,44178
530610527091003,1,1,44181
530610527091003,2,2,44181
530610527091005,2,1,44308
530610527091005,5,3,44308
530610527091005,7,-1,44308
530610527091006,2,4,44309
530610527091006,7,8,44309
530610527091006,9,1,44309
530610527091006,11,24,44309
530610527091007,2,13,44313
530610527091007,5,7,44313
530610527091007,7,2,44313
530610527091007,11,1,44313
530610527091008,7,31,44193
530610527091008,11,1,44193
530610527091010,1,1,44306
530610527091010,2,9,44306
530610527091010,5,11,44306
530610527091010,8,1,44306
530610527091010,9,2,44306
530610527091010,11,10,44306
530610527091010,12,31,44306
530610527092001,2,4,44305
530610527092001,5,3,44305
530610527092001,7,4,44305
530610527092001,9,1,44305
530610527092001,11,12,44305
530610527092008,10,8,44304
530610527092009,2,0,44425
530610527092011,2,3,44424
530610527092012,4,2,44454
530610527092013,2,1,44312
530610527092013,13,225,44312
530610527092018,2,2,44478
530610527092018,9,1,44478
530610527092018,11,1,44478
530610527092019,2,2,44479
530610527092019,4,1,44479
530610527092019,9,0,44479
530610527092019,11,1,44479
530610527092020,2,1,44480
530610527092021,2,4,44482
530610527092021,5,1,44482
530610527092021,7,2,44482
530610527092022,2,1,44484
530610527092022,7,2,44484
530610527092023,4,3,44485
530610527092024,8,1,44481
530610528031002,2,160,43484
530610528031002,4,174,43484
530610528031002,5,15,43484
530610528031002,7,19,43484
530610528031002,8,1,43484
530610528031002,9,2,43484
530610528031002,10,50,43484
530610528031002,11,19,43484
530610528031003,1,38,43483
530610528031003,3,89,43483
530610528031005,2,-1,43481
530610528031005,3,13,43481
530610528031005,4,2,43481
530610528031005,5,0,43481
530610528031005,7,22,43481
530610528031005,9,20,43481
530610528031005,10,91,43481
530610528031005,11,30,43481
530610528031005,12,291,43481
530610528031007,1,1,43493
530610528031007,2,65,43493
530610528031007,4,4,43493
530610528031007,5,25,43493
530610528031007,7,2,43493
530610528031008,2,6,43491
530610528031008,4,6,43491
530610528031008,5,5,43491
530610528031008,7,32,43491
530610528031008,8,-4,43491
530610528031008,9,62,43491
530610528031008,11,13,43491
530610528031008,13,3,43491
530610528031009,5,129,65014
530610528031009,7,30,65014
530610528031009,9,10,65014
530610528031009,10,46,65014
530610528031009,11,8,65014
530610528031010,5,-23,65015
530610528031010,7,6,65015
530610528031010,9,-1,65015
530610528031010,10,24,65015
530610528031010,11,1,65015
530610528031011,2,7,43461
530610528031011,4,20,43461
530610528031011,5,215,43461
530610528031011,7,33,43461
530610528031011,8,1,43461
530610528031011,9,26,43461
530610528031011,10,80,43461
530610528031011,11,26,43461
530610528031011,12,3,43461
530610528031012,2,24,43475
530610528031012,3,15,43475
530610528031012,4,4,43475
530610528031012,5,134,43475
530610528031012,7,13,43475
530610528031012,9,86,43475
530610528031012,10,7,43475
530610528031012,11,25,43475
530610528031013,1,1,43480
530610528031013,2,66,43480
530610528031013,3,9,43480
530610528031013,4,4,43480
530610528031013,5,6,43480
530610528031013,7,3,43480
530610528031013,8,1,43480
530610528031013,9,31,43480
530610528031013,11,38,43480
530610528031015,1,-16,43482
530610528031015,11,2,43482
530610528031017,1,3,43496
530610528031017,7,4,43496
530610528031022,4,2,43999
530610528031023,4,10,43997
530610528031023,7,1,43997
530610528031027,4,39,51248
530610528031028,2,38,43998
530610528031028,3,81,43998
530610528031028,4,25,43998
530610528032000,2,2,44010
530610528032000,4,3,44010
530610528032000,7,10,44010
530610528032000,9,0,44010
530610528032000,10,15,44010
530610528032000,11,2,44010
530610528032006,7,1,44105
530610528032015,9,2,44102
530610528032016,2,3,44100
530610528032019,2,38,44000
530610528032019,7,-2,44000
530610528032019,9,-1,44000
530610528032021,7,1,44005
530610528032024,7,1,44003
530610528032027,11,1,44008
530610528032031,9,1,44007
530610528032032,4,2,44001
530610528032033,7,2,44002
530610528032034,2,1,44115
530610528032034,5,1,44115
530610528032034,10,7,44115
530610528032035,12,30,65027
530610528032036,2,9,44135
530610528032037,2,102,44127
530610528032037,3,39,44127
530610528032037,4,16,44127
530610528032037,5,13,44127
530610528032037,7,1,44127
530610528032037,8,7,44127
530610528032037,9,14,44127
530610528032037,10,9,44127
530610528032037,11,6,44127
530610528032037,13,53,44127
530610528032038,2,-22,43996
530610528032038,3,154,43996
530610528032038,4,26,43996
530610528032038,5,-8,43996
530610528032038,7,76,43996
530610528032038,9,14,43996
530610528032038,10,-6,43996
530610528032038,11,8,43996
530610528032038,12,89,43996
530610528032040,2,43,65029
530610528032040,5,9,65029
530610528032041,3,7,65030
530610528032042,3,-109,65031
530610528032042,10,5,65031
530610528032042,11,0,65031
530610528032043,3,1,44126
530610528032043,4,1,44126
530610528032043,10,3,44126
530610528032044,2,82,44125
530610528032044,3,84,44125
530610528032044,4,177,44125
530610528032044,5,-1,44125
530610528032044,7,111,44125
530610528032044,8,5,44125
530610528032044,11,49,44125
530610528032044,12,30,44125
530610528032045,2,1,65032
530610528032045,8,-46,65032
530610528032045,9,-8,65032
530610528032046,8,48,44114
530610528032046,9,9,44114
530610528032046,12,319,44114
530610528032047,2,4,44139
530610528032048,3,988,44129
530610528032048,5,132,44129
530610528032049,2,63,44128
530610528032049,4,20,44128
530610528032049,5,10,44128
530610528032049,9,1,44128
530610528033000,2,3,44099
530610528033000,9,0,44099
530610528033000,11,1,44099
530610528033001,7,2,44118
530610528033001,9,0,44118
530610528033001,11,1,44118
530610528033003,9,1,44116
530610528033004,4,1,44111
530610528033004,7,1,44111
530610528033004,9,0,44111
530610528033005,4,1,44119
530610528033006,2,3,44121
530610528033006,4,1,44121
530610528033006,5,1,44121
530610528033006,7,1,44121
530610528033006,9,0,44121
530610528033006,11,2,44121
530610528033008,4,1,44137
530610528033008,13,66,44137
530610528033009,3,1,44138
530610528033009,7,1,44138
530610528033009,8,1,44138
530610528034002,2,20,44012
530610528034002,5,1,44012
530610528034002,11,3,44012
530610528034005,2,2,44123
530610528034005,4,1,44123
530610528034005,5,1,44123
530610528034005,7,6,44123
530610528034005,8,1,44123
530610528034005,9,1,44123
530610528034005,11,2,44123
530610528034006,9,2,44144
530610528034009,2,2,44014
530610528034009,5,1,44014
530610528034010,7,1,44142
530610528034011,9,4,44013
530610528034014,7,3,44141
530610528034014,9,0,44141
530610528034015,2,46,44162
530610528041000,2,20,44146
530610528041000,4,1,44146
530610528041000,5,6,44146
530610528041000,7,4,44146
530610528041000,9,62,44146
530610528041000,10,6,44146
530610528041000,11,3,44146
530610528041002,2,115,44227
530610528041002,3,24,44227
530610528041002,4,12,44227
530610528041002,8,11,44227
530610528041002,9,3,44227
530610528041007,3,1,44225
530610528041007,11,1,44225
530610528041009,4,1,44243
530610528041009,5,111,44243
530610528041009,7,5,44243
530610528041009,9,10,44243
530610528041009,10,12,44243
530610528041009,11,18,44243
530610528041010,11,1,44244
530610528041011,4,1,44245
530610528041011,5,72,44245
530610528041012,10,61,44249
530610528041015,11,1,44233
530610528041018,1,1,44228
530610528041018,2,3,44228
530610528041018,5,25,44228
530610528041018,7,5,44228
530610528041018,9,-11,44228
530610528041018,10,56,44228
530610528041018,11,15,44228
530610528041018,13,113,44228
530610528041020,2,1,44230
530610528041020,7,1,44230
530610528041020,11,1,44230
530610528041021,5,96,44246
530610528041021,10,16,44246
530610528041023,7,1,44252
530610528041023,9,2,44252
530610528041023,11,1,44252
530610528041024,7,1,44238
530610528041026,2,5,44256
530610528041026,5,16,44256
530610528041026,8,0,44256
530610528041026,9,3,44256
530610528041026,11,1,44256
530610528041026,13,4,44256
530610528041027,2,11,44253
530610528041027,7,3,44253
530610528041028,5,1,44270
530610528041028,9,0,44270
530610528041029,2,1,44251
530610528041029,3,1,44251
530610528041029,9,6,44251
530610528041030,5,-2,44250
530610528041030,9,-2,44250
530610528041030,10,54,44250
530610528041030,11,11,44250
530610528042000,1,162,44170
530610528042000,2,1,44170
530610528042000,5,1,44170
530610528042000,7,1,44170
530610528042000,11,8,44170
530610528042001,2,-1,44166
530610528042001,9,2,44166
530610528042002,2,4,44165
530610528042003,2,5,44155
530610528042003,5,2,44155
530610528042003,9,0,44155
530610528042004,2,4,44157
530610528042004,11,1,44157
530610528042005,5,1,44158
530610528042005,9,1,44158
530610528042006,11,1,44156
530610528042007,7,2,44154
530610528042007,9,4,44154
530610528042007,11,1,44154
530610528042008,2,5,44240
530610528042008,7,2,44240
530610528042008,9,8,44240
530610528042008,11,1,44240
530610528042009,2,1,44239
530610528042009,9,1,44239
530610528042009,11,1,44239
530610528042010,2,25,44164
530610528042010,7,2,44164
530610528042010,9,6,44164
530610528042012,7,1,44171
530610528042014,11,1,44167
530610528042016,2,1,44255
530610528042016,4,1,44255
530610528042016,5,1,44255
530610528042016,7,8,44255
530610528042016,9,1,44255
530610528042016,11,1,44255
530610528042017,4,1,44261
530610528042018,13,201,44260
530610528042019,7,3,44258
530610528042020,11,1,44259
530610528042021,9,1,44273
530610528042022,2,4,44272
530610528042022,7,1,44272
530610528042022,11,1,44272
530610528042023,4,0,44276
530610528042023,7,1,44276
530610528042024,7,1,44274
530610528042025,2,2,44271
530610528042025,3,100,44271
530610528042025,7,3,44271
530610528042025,9,0,44271
530610528043000,4,1,44131
530610528043002,1,2,44133
530610528043002,2,4,44133
530610528043002,7,2,44133
530610528043002,9,5,44133
530610528043003,7,2,44150
530610528043006,2,4,44130
530610528043006,3,6,44130
530610528043009,2,1,44134
530610528043009,3,6,44134
530610528043010,2,1,44145
530610528043011,2,1,44159
530610528043011,5,3,44159
530610528043011,7,2,44159
530610528044000,2,2,44160
530610528044000,5,1,44160
530610528044000,7,1,44160
530610528044000,8,1,44160
530610528044000,9,1,44160
530610528044001,2,1,44153
530610528044001,7,8,44153
530610528044001,9,5,44153
530610528044003,2,3,44161
530610528044003,5,1,44161
530610528044003,7,3,44161
530610528044006,7,2,44231
530610528044006,9,1,44231
530610528044007,5,1,44151
530610528044007,9,1,44151
530610528044011,2,7,44232
530610528044011,11,1,44232
530610528051001,2,3,44411
530610528051001,7,11,44411
530610528051001,9,1,44411
530610528051001,11,5,44411
530610528051002,2,2,44410
530610528051002,4,4,44410
530610528051002,5,274,44410
530610528051002,7,81,44410
530610528051002,8,1,44410
530610528051002,9,43,44410
530610528051002,10,94,44410
530610528051002,11,23,44410
530610528051003,5,7,65049
530610528051003,10,2,65049
530610528051003,11,4,65049
530610528051005,2,1,44438
530610528051006,2,2,44437
530610528051006,7,2,44437
530610528051006,9,0,44437
530610528051007,7,1,44440
530610528051008,7,2,44436
530610528051009,2,1,44430
530610528051009,5,9,44430
530610528051009,7,1,44430
530610528051009,9,88,44430
530610528051009,10,10,44430
530610528051009,11,3,44430
530610528051009,12,25,44430
530610528051010,2,11,44433
530610528051010,5,1,44433
530610528051010,7,1,44433
530610528051010,8,1,44433
530610528051010,9,0,44433
530610528051010,10,1,44433
530610528051010,11,50,44433
530610528051011,9,0,44465
530610528052004,2,1,44248
530610528052007,7,2,44279
530610528052008,4,2,44280
530610528052008,7,-50,44280
530610528052008,9,0,44280
530610528052009,2,1,44278
530610528052010,2,5,44277
530610528052010,11,2,44277
530610528052013,5,2,44281
530610528052013,10,1,44281
530610528052013,11,6,44281
530610528052014,2,1,44407
530610528052014,5,58,44407
530610528052014,7,10,44407
530610528052014,9,85,44407
530610528052014,10,208,44407
530610528052014,11,29,44407
530610528052015,2,16,44408
530610528052015,3,2,44408
530610528052015,5,2,44408
530610528052015,7,21,44408
530610528052015,10,-1,44408
530610528052015,11,1,44408
530610528052016,7,1,44265
530610528052016,9,4,44265
530610528052019,2,6,44406
530610528052019,5,1,44406
530610528052019,7,2,44406
530610528052019,9,4,44406
530610528052019,11,1,44406
530610528052023,5,1,44432
530610528052024,3,1,44428
530610528052024,11,1,44428
530610528052025,5,123,44431
530610528052025,7,8,44431
530610528052025,9,8,44431
530610528052025,10,8,44431
530610528052025,11,1,44431
530610528052030,5,0,65059
530610528052031,5,14,44487
530610528052031,7,1,44487
530610528052031,11,29,44487
530610528052032,5,9,44456
530610528052032,7,1,44456
530610528052032,9,1,44456
530610528052032,10,59,44456
530610528053000,2,1,44269
530610528053000,7,2,44269
530610528053000,8,1,44269
530610528053000,10,7,44269
530610528053000,11,7,44269
530610528053001,11,3,44283
530610528053004,11,0,44286
530610528053005,11,1,44268
530610528053006,2,4,44267
530610528053006,5,1,44267
530610528053007,2,1,44266
530610528053007,5,37,44266
530610528053007,7,1,44266
530610528053008,5,1,44284
530610528053010,7,1,44292
530610528053010,12,21,44292
530610528053011,2,30,44285
530610528053013,2,2,44288
530610528053016,2,2,44409
530610528053016,5,0,44409
530610528053016,7,9,44409
530610528053016,8,0,44409
530610528053016,10,1,44409
530610528053016,11,1,44409
530610528061000,8,1,44303
530610528061000,9,1,44303
530610528061001,2,1,44302
530610528061001,7,1,44302
530610528061001,11,1,44302
530610528061002,2,7,44301
530610528061002,7,1,44301
530610528061002,9,1,44301
530610528061003,4,1,44422
530610528061003,9,0,44422
530610528061004,2,2,44300
530610528061004,5,1,44300
530610528061004,7,3,44300
530610528061004,9,1,44300
530610528061004,11,1,44300
530610528061006,7,15,44421
530610528062000,2,2,44453
530610528062000,7,2,44453
530610528062000,9,0,44453
530610528062000,11,1,44453
530610528062000,13,71,44453
530610528062001,2,37,44452
530610528062001,7,2,44452
530610528062002,7,1,44451
530610528062002,9,0,44451
530610528062003,4,1,44449
530610528062003,9,7,44449
530610528062004,4,1,44445
530610528062004,7,1,44445
530610528062004,9,0,44445
530610528062004,11,1,44445
530610528062005,2,2,44447
530610528062005,9,0,44447
530610528062006,8,1,44471
530610528062006,9,7,44471
530610528062007,5,3,44446
530610528062007,11,1,44446
530610528062008,2,-2,44474
530610528062008,9,-2,44474
530610528062008,11,1,44474
530610528063000,7,-5,44423
530610528063001,2,2,44420
530610528063001,9,0,44420
530610528063003,2,22,44417
530610528063003,4,1,44417
530610528063003,7,3,44417
530610528063003,9,1,44417
530610528063003,11,2,44417
530610528063004,2,2,44416
530610528063004,5,1,44416
530610528063004,7,1,44416
530610528063004,9,5,44416
530610528063004,11,3,44416
530610528063005,2,0,44450
530610528063007,7,3,44448
530610528064000,4,0,44414
530610528064000,13,63,44414
530610528064001,2,2,44443
530610528064001,4,1,44443
530610528064002,2,1,44444
530610528064002,7,1,44444
530610528064003,2,31,44441
530610528064003,9,1,44441
530610528064003,11,1,44441
530610528064005,7,1,44467
530610528064005,11,1,44467
530610528065000,2,1,44297
530610528065000,7,5,44297
530610528065000,9,1,44297
530610528065001,2,9,44296
530610528065001,4,4,44296
530610528065001,7,5,44296
530610528065001,9,0,44296
530610528065001,11,2,44296
530610528065003,9,2,44291
530610528065005,2,2,44298
530610528065005,3,1,44298
530610528065005,4,1,44298
530610528065005,5,11,44298
530610528065005,7,4,44298
530610528065005,9,0,44298
530610528065005,10,1,44298
530610528065005,11,3,44298
530610528065006,9,0,44299
530610528065007,2,1,44295
530610528065007,9,0,44295
530610528065008,4,2,44294
530610528065009,5,1,44413
530610528065009,7,1,44413
530610529031000,3,3,44679
530610529031000,7,1,44679
530610529031000,8,1,44679
530610529031000,9,18,44679
530610529031000,12,26,44679
530610529031001,2,2,44684
530610529031001,7,23,44684
530610529031001,9,1,44684
530610529031001,10,6,44684
530610529031001,11,9,44684
530610529031004,2,81,44769
530610529031004,3,72,44769
530610529031004,4,53,44769
530610529031004,5,1,44769
530610529031004,7,21,44769
530610529031004,9,135,44769
530610529031004,10,103,44769
530610529031004,11,14,44769
530610529031007,7,1,44800
530610529031007,9,0,44800
530610529031007,12,159,44800
530610529031008,9,2,44773
530610529031008,10,4,44773
530610529032000,5,9,44608
530610529032000,7,43,44608
530610529032000,9,59,44608
530610529032000,10,86,44608
530610529032000,11,2,44608
530610529032000,12,35,44608
530610529032001,1,1,44656
530610529032001,2,35,44656
530610529032001,4,1,44656
530610529032001,7,61,44656
530610529032001,8,0,44656
530610529032001,10,23,44656
530610529032001,11,12,44656
530610529032001,13,3,44656
530610529032002,3,3,44605
530610529032002,7,-2,44605
530610529032002,9,51,44605
530610529032002,11,9,44605
530610529032002,13,16,44605
530610529032003,2,10,46230
530610529032003,3,12,46230
530610529032003,4,9,46230
530610529032003,5,4,46230
530610529032003,7,35,46230
530610529032003,9,1,46230
530610529032003,11,2,46230
530610529032005,4,1,46258
530610529032005,9,1,46258
530610529032005,10,29,46258
530610529032006,2,1,46245
530610529032006,7,2,46245
530610529032007,4,13,44666
530610529032007,8,1,44666
530610529032007,9,0,44666
530610529032008,2,10,44665
530610529032010,2,6,46247
530610529032010,3,3,46247
530610529032010,9,5,46247
530610529032010,11,5,46247
530610529032011,3,3,44667
530610529032011,7,1,44667
530610529032012,2,49,44746
530610529032012,7,5,44746
530610529032012,9,102,44746
530610529032013,1,1,44668
530610529032013,3,6,44668
530610529032013,8,0,44668
530610529032013,11,10,44668
530610529032014,3,0,44657
530610529032014,4,2,44657
530610529032014,11,4,44657
530610529032015,7,18,44662
530610529032015,9,19,44662
530610529032016,10,10,44739
530610529032016,11,1,44739
530610529032017,10,3,44741
530610529032017,11,2,44741
530610529032019,2,4,44744
530610529032019,3,4,44744
530610529032019,11,2,44744
530610529032020,3,-1,44749
530610529032020,5,4,44749
530610529032020,9,0,44749
530610529032021,2,1,44714
530610529032021,7,5,44714
530610529032021,9,10,44714
530610529032021,10,15,44714
530610529032024,10,-2,44715
530610529032024,11,0,44715
530610529032025,10,2,44748
530610529032025,11,1,44748
530610529032026,2,1,44722
530610529032026,3,6,44722
530610529032026,5,1,44722
530610529032026,7,12,44722
530610529032026,8,1,44722
530610529032026,11,1,44722
530610529032027,7,1,44743
530610529032027,9,76,44743
530610529032027,10,2,44743
530610529032027,11,1,44743
530610529032028,10,38,44751
530610529032028,11,2,44751
530610529032030,5,5,44716
530610529032030,7,3,44716
530610529032030,10,28,44716
530610529032030,11,6,44716
530610529032032,5,23,65072
530610529032032,10,25,65072
530610529032032,11,1,65072
530610529032033,7,4,44731
530610529032033,11,2,44731
530610529032034,7,11,44730
530610529032034,10,8,44730
530610529032034,11,12,44730
530610529032037,5,84,44745
530610529032037,10,21,44745
530610529032038,5,2,44718
530610529032038,7,1,44718
530610529032038,10,1,44718
530610529032039,5,0,46257
530610529032039,10,14,46257
530610529032044,5,2,44804
530610529032044,9,10,44804
530610529032045,10,13,46260
530610529032045,11,8,46260
530610529032046,11,10,46282
530610529032047,5,132,44806
530610529032047,11,2,44806
530610529032048,5,28,44747
530610529032048,7,8,44747
530610529032048,11,3,44747
530610529032049,5,8,44719
530610529032049,7,6,44719
530610529032049,9,4,44719
530610529032049,10,1,44719
530610529032052,5,2,44803
530610529032052,11,3,44803
530610529033000,8,1,44683
530610529033002,2,2,44669
530610529033002,7,5,44669
530610529033002,9,0,44669
530610529033002,13,101,44669
530610529033003,10,1,44677
530610529033005,11,1,44671
530610529033006,11,1,44673
530610529033008,7,1,44767
530610529033009,4,4,44768
530610529033009,9,1,44768
530610529033009,11,1,44768
530610529033010,11,2,44766
530610529033012,2,6,44764
530610529033012,7,1,44764
530610529033012,9,3,44764
530610529034000,7,1,44620
530610529034000,12,25,44620
530610529034001,7,9,44619
530610529034001,8,1,44619
530610529034001,9,9,44619
530610529034001,13,69,44619
530610529034002,7,20,44610
530610529034002,9,24,44610
530610529034002,11,1,44610
530610529034003,5,39,44607
530610529034003,7,25,44607
530610529034003,9,13,44607
530610529034003,11,102,44607
530610529034004,7,4,44661
530610529034004,8,0,44661
530610529034004,9,14,44661
530610529034004,11,8,44661
530610529034004,12,63,44661
530610529034005,7,1,44664
530610529034005,11,2,44664
530610529034006,2,1,44663
530610529034007,7,1,44676
530610529034010,9,0,44660
530610529034010,10,2,44660
530610529034010,11,0,44660
530610529034012,4,1,44659
530610529034013,13,83,44738
530610529034014,2,2,44721
530610529034014,3,2,44721
530610529034014,4,2,44721
530610529034014,7,10,44721
530610529034014,10,30,44721
530610529034014,11,3,44721
530610529034015,9,0,44737
530610529034017,2,0,44723
530610529034017,7,8,44723
530610529034017,11,4,44723
530610529034018,4,1,44725
530610529034020,7,1,44726
530610529034021,2,11,44724
530610529034021,11,6,44724
530610529034022,5,16,44729
530610529034022,10,74,44729
530610529034024,10,14,44728
530610529034025,5,0,44752
530610529034025,10,21,44752
530610529034026,3,4,44732
530610529034026,5,12,44732
530610529034026,7,2,44732
530610529034026,8,1,44732
530610529034026,9,14,44732
530610529034026,10,5,44732
530610529034027,7,4,44733
530610529034027,11,3,44733
530610529034028,4,4,44753
530610529034029,2,42,44758
530610529034029,5,4,44758
530610529034029,7,23,44758
530610529034030,2,28,44760
530610529034030,7,1,44760
530610529034031,1,1,44763
530610529034031,9,1,44763
530610529034036,5,3,44734
530610529034036,7,2,44734
530610529034036,9,0,44734
530610529034036,11,1,44734
530610529034037,2,1,44735
530610529034037,7,6,44735
530610529034037,8,1,44735
530610529034037,9,9,44735
530610529034037,11,1,44735
530610529034038,7,4,44755
530610529034038,11,1,44755
530610529034039,2,2,44756
530610529034039,11,1,44756
530610529034040,2,2,44757
530610529034040,11,1,44757
530610529034041,11,1,44770
530610529034044,11,1,44805
530610529034046,9,1,44810
530610529034047,2,3,44736
530610529034047,5,14,44736
530610529034047,9,5,44736
530610529034047,10,16,44736
530610529034047,11,13,44736
530610529034048,5,6,44801
530610529034048,7,5,44801
530610529034048,10,11,44801
530610529034048,11,2,44801
530610529041000,2,11,44817
530610529041000,5,1,44817
530610529041001,4,1,44821
530610529041001,7,2,44821
530610529041002,2,1,44820
530610529041006,9,0,44819
530610529041007,2,48,44811
